filename,text,up_votes,down_votes,age,gender,accent,duration,generated_text
cv-valid-dev/sample-001406.mp3,henderson stood up with a spade in his hand,5,0,fourties,male,australia,3.936,henderson stood up with a spade in his hand
cv-valid-dev/sample-001407.mp3,but he decided first to buy his bakery and put some money aside,2,0,,,,3.288,but he decided first to buy his bakery and put some money aside
cv-valid-dev/sample-001408.mp3,only we call them agents,1,0,fourties,female,england,2.496,only we call them agents
cv-valid-dev/sample-001409.mp3,why the shots stopped after the tenth no one on earth has tried to explain,3,0,,,,5.904,why the shops stop after the tenth no one on earth has tried to explain
cv-valid-dev/sample-001410.mp3,how they managed to improvise at such short notice she'll never know,1,0,teens,male,us,5.904,how they manage to improvise that such short notice she'll never know
cv-valid-dev/sample-001411.mp3,and that's where the power of love comes in,1,0,,,,4.872,and thets as the poe of love comes in
cv-valid-dev/sample-001412.mp3,they were looking only for gold his companion answered,2,0,,,,6.336,they were looking only for gall his companion answered
cv-valid-dev/sample-001413.mp3,he wanted to say so to the alchemist but he was afraid of the man,1,0,,,,11.664,he wanted to say so to the archimist but he was afraid of the man
cv-valid-dev/sample-001414.mp3,for at that time it had not occurred to him that it might be hollow,3,0,,,,7.224,for at that time it had not occurred to him that it might be hollow
cv-valid-dev/sample-001415.mp3,even me  i haven't thought of other women since i met the merchant's daughter,1,0,,,,5.184,even me i haven't thought of other women since i met the merchant's daughter
cv-valid-dev/sample-001416.mp3,so what is salem like he asked trying to get some sort of clue,3,0,,,,7.512,so what is sail him like he asked trying to get some sort of clue
cv-valid-dev/sample-001417.mp3,he moved about invisible but everyone could hear him,4,0,,,,3.36,he moved about invisible but every one could hear him
cv-valid-dev/sample-001418.mp3,my review of the sun one star,2,0,,,,5.16,marive of the sun one sta
cv-valid-dev/sample-001419.mp3,the desert didn't answer him for a few moments,1,0,,,,5.136,the desert did not answer him for a few moments
cv-valid-dev/sample-001420.mp3,janet roger died three months ago,3,0,,,,3.24,janit roger died three months ago
cv-valid-dev/sample-001421.mp3,and in that way the months passed,2,0,,,,7.344,and in that way the months passed
cv-valid-dev/sample-001422.mp3,what would you say to giving them a joint interview,2,1,,,,3.816,what would use he to giving them a joint inteview
cv-valid-dev/sample-001423.mp3,i thought about whether we should find coins and models in it and so on,2,1,,,,4.92,i thought about whether we should find coins and moddles in it and so on
cv-valid-dev/sample-001424.mp3,he remembered what the old man had said about offering something you didn't even have yet,4,0,,,,8.856,he remembered what the old man had said about offering something you did nman have yet
cv-valid-dev/sample-001425.mp3,we could get to the pyramids by tomorrow said the other taking the money,1,0,fourties,male,african,5.592,we could get to the pyramids by to morrow said the hour taking the money
cv-valid-dev/sample-001426.mp3,the boy was shaking with fear but the alchemist helped him out of the tent,3,0,twenties,male,us,5.736,the boy was shaking with fear but the alchymiss helped him out of the tent
cv-valid-dev/sample-001427.mp3,it looked like a rusty gas float,6,1,thirties,male,us,4.2,it looked like a rusty gas float
cv-valid-dev/sample-001428.mp3,but arms cannot be drawn unless they also go into battle,2,1,,,,4.176,but arms cannot be drawn unless they also got into battle
cv-valid-dev/sample-001429.mp3,he had seen the shooting star and was persuaded that a meteorite lay somewhere nearby,1,0,,,,5.784,he had seen the shooting star and was persuaded that a meteorite lay somewhere near by
cv-valid-dev/sample-001430.mp3,maybe we're all that way the boy mused,3,0,,,,3.816,maybe we're all that way the boy mused
cv-valid-dev/sample-001431.mp3,but finally he agreed that the boy who spoke better arabic than he should do so,2,0,,,,5.568,but finally he agreed that the boy who spoke better rabic than he should do so
cv-valid-dev/sample-001432.mp3,people say strange things the boy thought,4,1,twenties,male,,3.504,peoplell say strendous things said borbisso
cv-valid-dev/sample-001433.mp3,let's go and have some lunch said the crystal merchant,2,0,sixties,female,us,6.96,let's go and have some lunch said the crystal merchant
cv-valid-dev/sample-001434.mp3,they had gone away to breakfast at henderson's house,5,0,,,,3.912,they had gone away to breakfast at henderson's house
cv-valid-dev/sample-001435.mp3,night after night holly came back late from the office,2,0,teens,male,indian,3.456,night after night holi came back late from the office
cv-valid-dev/sample-001436.mp3,i want to talk to both of you,1,0,twenties,male,,2.376,i want adult the worth of you
cv-valid-dev/sample-001437.mp3,the shop is exactly the size i always wanted it to be,2,0,twenties,male,england,3.504,the shop is exactly the size i always wanted it to be
cv-valid-dev/sample-001438.mp3,then he took from his knapsack a bottle of wine and drank some,2,1,,,,6.024,then he took from his macksack a bottle of wine and drank some
cv-valid-dev/sample-001439.mp3,in those days very few of the people had any idea about astronomy,3,0,,,,6.576,in those days very few of the people had any idea about astronomy
cv-valid-dev/sample-001440.mp3,dont share your opinions so readily because you never know who is listening,1,0,,,,4.56,don't share your opinions so readily because you never know who is listening
cv-valid-dev/sample-001441.mp3,i want to tell you a story about dreams said the alchemist,2,1,,,,5.136,i want to tell you a story about dreams sate alchemist
cv-valid-dev/sample-001442.mp3,benjamin was snacking on strips of bacon,3,0,,,,4.416,benjamin was snacking on strips of bacon
cv-valid-dev/sample-001443.mp3,they spoke about mercury salt dragons and kings and he didn't understand any of it,2,0,,,,4.368,they spoke about merculary salt dragons and kings and he doedn't understand theenny of it
cv-valid-dev/sample-001444.mp3,so how will we name all these hurricanes,1,0,teens,male,us,3.672,so how will we name all these hurricanes
cv-valid-dev/sample-001445.mp3,but he didn't need to worry about that right now,2,0,,,,3,but he didn't need to worry about that right now
cv-valid-dev/sample-001446.mp3,you may kiss my hand,2,0,fifties,female,,3.264,you may kiss my hand
cv-valid-dev/sample-001447.mp3,i pointed out mars a bright dot of light,6,0,,,,4.776,i pointed out mars a bright dat of light
cv-valid-dev/sample-001448.mp3,the monk laughed when he saw me come back in tatters,1,0,,,,3.096,the monk laughed when he saw me come back in tatters
cv-valid-dev/sample-001449.mp3,all you have to remember is to be sincere,2,0,,,,3.96,all you have to remember is to be sincere
cv-valid-dev/sample-001450.mp3,i heard a peculiar humming sound from the pit,1,0,,male,us,3.12,i heard a peculiar humming sound from the pit
cv-valid-dev/sample-001451.mp3,the only shadow was that of the few scattered pine trees,1,0,,,,4.344,the only shadow was that of the few scattered pine trees
cv-valid-dev/sample-001452.mp3,the sun thought about that and decided to shine more brightly,1,0,,,,5.064,the sun soared abouts it and decided to shine more brightly
cv-valid-dev/sample-001453.mp3,that sounds like their problem,2,0,fifties,female,australia,3.456,thet thou it like there but albin
cv-valid-dev/sample-001454.mp3,the boy brought his horse closer,3,0,,,,2.904,the boy brought his horse closer
cv-valid-dev/sample-001455.mp3,and so do i,1,0,fourties,female,canada,1.896,and so do i
cv-valid-dev/sample-001456.mp3,the scale model of the architects plans sat at the center of the conference room,1,0,fourties,male,england,5.424,the scale model of the architect's plan sat at the centre of the conference room
cv-valid-dev/sample-001457.mp3,and shouldn't they be garnished,2,0,fourties,male,african,3.336,and should day be garnished
cv-valid-dev/sample-001458.mp3,well why don't we go there right now the boy asked,1,0,,,,5.424,well why don't we go there right now the boy asked
cv-valid-dev/sample-001459.mp3,my keyboard is filled with dust,2,0,twenties,male,us,3,my keyboard is filled with dust
cv-valid-dev/sample-001460.mp3,he should respect tradition,2,0,,,,2.952,he should respect tradition
cv-valid-dev/sample-001461.mp3,this samantha tommy movement costs you a fortune,1,0,twenties,male,us,3.936,this smantotomi movement costs you fortune
cv-valid-dev/sample-001462.mp3,i thought the unscrewing might be automatic,2,0,,,,3.096,i thought the inscuring might be automatic
cv-valid-dev/sample-001463.mp3,it made me very depressed,3,0,,,,4.68,it made me very depressed
cv-valid-dev/sample-001464.mp3,it's a code said the boy a bit disappointed,5,0,twenties,female,us,3.456,it's a cod said the boy a bit disappointed
cv-valid-dev/sample-001465.mp3,i am in search of that universal language among other things,3,0,fourties,male,,5.256,i am in search of that universal language among other things
cv-valid-dev/sample-001466.mp3,mr lee can't be bothered now,1,0,,,,2.856,mister lee can't be bothered now
cv-valid-dev/sample-001467.mp3,that's a good idea,1,0,fifties,male,us,3.024,that's a good idea
cv-valid-dev/sample-001468.mp3,they went to the kitchen at the back of the monastery,1,0,,,,5.712,they ran to the kitchen at the back of the monastery
cv-valid-dev/sample-001469.mp3,some went away while i was there and other people came,2,0,twenties,male,england,4.344,some went away while i was there and other people came
cv-valid-dev/sample-001470.mp3,how did you learn to read the girl asked at one point,1,0,,,,5.904,how did you learn to read the girl asked at one point
cv-valid-dev/sample-001471.mp3,and you've told me nothing along the way said the boy,1,0,,,,4.176,and you've told me nothing along the way said the boy
cv-valid-dev/sample-001472.mp3,you've hinted it often enough,2,0,,,,2.376,you've hinted it often enough
cv-valid-dev/sample-001473.mp3,now i will drift gently off to dreamland,4,1,,,,4.584,now i will drift gently off to dreamland
cv-valid-dev/sample-001474.mp3,you can't stop for a thing now,4,0,,,,3.024,you can't stop for a thing now
cv-valid-dev/sample-001475.mp3,who's got the room next to hers,1,0,,,us,2.904,who's got the room next to hers
cv-valid-dev/sample-001476.mp3,you'll have to wake him up,3,0,,,,1.944,you'll have to wake him up
cv-valid-dev/sample-001477.mp3,what on earth are you doing,2,1,thirties,male,us,2.736,what on earth are you doing
cv-valid-dev/sample-001478.mp3,i'm not going very far the alchemist answered looking straight into the eyes of the horsemen,2,0,,,,5.616,it's not going very far the alchymist answered looking straight into the eyes of the horseman
cv-valid-dev/sample-001479.mp3,it looked like a rusty gas float,7,0,thirties,male,australia,2.184,it looked like a rusty gasphlote
cv-valid-dev/sample-001480.mp3,something inside the cylinder was unscrewing the top,6,0,thirties,female,canada,3.456,something inside the cylinder was unscrewing the top
cv-valid-dev/sample-001481.mp3,the old man knew how to read and had already read the book,6,0,,,,4.344,the old man knew how to read and had already read the book
cv-valid-dev/sample-001482.mp3,the two men hurried back and found the cylinder still lying in the same position,3,0,,,,5.424,the two men hurried back and found the cylinder still lying in the same position
cv-valid-dev/sample-001483.mp3,and this is for me said the alchemist keeping one of the parts,2,0,thirties,female,indian,6.672,and this is for me said the alchemist keeping one of the parts
cv-valid-dev/sample-001484.mp3,then a man approached,2,0,seventies,male,australia,3.528,then a man approached
cv-valid-dev/sample-001485.mp3,just handling them made him feel better,4,0,,,,4.32,just handling them made him feel better
cv-valid-dev/sample-001486.mp3,because i don't live in either my past or my future,11,0,,,,6.096,because i don't live in either my past or my future
cv-valid-dev/sample-001487.mp3,i went stretching my legs clumsily and feeling my way in the dark,2,1,,,,5.016,i went to stretchin my legs clumsily and feeling my way in the dark
